feed_event_id,feed_type,event_id,synthetic_timestamp,simulated_confidence,payload_summary,source,is_synthetic,generated_at
FEED-0027,operator_update,FKID006015,2026-06-19T02:15:00+00:00,0.9182,operator=OP4;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0028,drift_alert,FKID006955,2026-06-19T02:20:00+00:00,0.5286,variable=log_duration;magnitude=1.41,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0029,resource_change,FKID000316,2026-06-19T02:25:00+00:00,0.6439,resource=tow;delta=1,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0030,sensor_update,FKID001125,2026-06-19T02:30:00+00:00,0.8841,sensor_type=roadside_unit;reading=66.4,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0031,incident_update,FKID001133,2026-06-19T02:35:00+00:00,0.8989,status=ongoing;severity=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0032,operator_update,FKID003911,2026-06-19T02:40:00+00:00,0.5441,operator=OP1;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0033,drift_alert,FKID004829,2026-06-19T02:45:00+00:00,0.7263,variable=log_duration;magnitude=0.81,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0034,resource_change,FKID001489,2026-06-19T02:50:00+00:00,0.7455,resource=qru;delta=-2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0035,sensor_update,FKID005996,2026-06-19T02:55:00+00:00,0.7186,sensor_type=roadside_unit;reading=38.1,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0036,incident_update,FKID000316,2026-06-19T03:00:00+00:00,0.8088,status=ongoing;severity=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0037,operator_update,FKID005244,2026-06-19T03:05:00+00:00,0.5578,operator=OP1;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0038,drift_alert,FKID003911,2026-06-19T03:10:00+00:00,0.9452,variable=log_duration;magnitude=3.5,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0039,resource_change,FKID004401,2026-06-19T03:15:00+00:00,0.6303,resource=qru;delta=3,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0040,sensor_update,FKID006015,2026-06-19T03:20:00+00:00,0.8513,sensor_type=weather_feed;reading=44.9,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0041,incident_update,FKID001489,2026-06-19T03:25:00+00:00,0.5472,status=cleared;severity=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0042,operator_update,FKID001125,2026-06-19T03:30:00+00:00,0.5992,operator=OP4;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0043,drift_alert,FKID001489,2026-06-19T03:35:00+00:00,0.7838,variable=log_duration;magnitude=0.88,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0044,resource_change,FKID000129,2026-06-19T03:40:00+00:00,0.9197,resource=police;delta=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0045,sensor_update,FKID005996,2026-06-19T03:45:00+00:00,0.7117,sensor_type=roadside_unit;reading=62.7,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0046,incident_update,FKID006361,2026-06-19T03:50:00+00:00,0.8184,status=ongoing;severity=3,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0047,operator_update,FKID004408,2026-06-19T03:55:00+00:00,0.5204,operator=OP4;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0048,drift_alert,FKID004125,2026-06-19T04:00:00+00:00,0.6616,variable=log_duration;magnitude=0.72,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0049,resource_change,FKID005996,2026-06-19T04:05:00+00:00,0.5507,resource=police;delta=1,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0050,sensor_update,FKID005079,2026-06-19T04:10:00+00:00,0.9533,sensor_type=traffic_camera;reading=58.1,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0051,incident_update,FKID004806,2026-06-19T04:15:00+00:00,0.7895,status=ongoing;severity=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0052,operator_update,FKID006361,2026-06-19T04:20:00+00:00,0.7363,operator=OP8;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0053,drift_alert,FKID007137,2026-06-19T04:25:00+00:00,0.5405,variable=log_duration;magnitude=2.43,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0054,resource_change,FKID005079,2026-06-19T04:30:00+00:00,0.7404,resource=tow;delta=3,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0055,sensor_update,FKID004125,2026-06-19T04:35:00+00:00,0.732,sensor_type=roadside_unit;reading=26.7,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0056,incident_update,FKID005244,2026-06-19T04:40:00+00:00,0.7551,status=ongoing;severity=2,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0057,operator_update,FKID000842,2026-06-19T04:45:00+00:00,0.9049,operator=OP1;action=acknowledge,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0058,drift_alert,FKID006340,2026-06-19T04:50:00+00:00,0.5687,variable=log_duration;magnitude=2.77,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
FEED-0059,resource_change,FKID004967,2026-06-19T04:55:00+00:00,0.5532,resource=barricades;delta=1,ingestion_simulator,True,2026-06-20T01:47:22.917508+00:00
