event_id,start_local,event_cause,high_impact_tau_c,duration_pred,duration_p50,duration_p80,duration_p95,duration_ci_lower,duration_ci_upper,high_impact_prob,high_impact_prob_calibrated,retrieval_confidence,novelty_score,novelty_flag,drift_score,drift_flag,trust_score,fragility_signal,obi_signal,ims_proxy,raw_duration_p50,raw_duration_p80,raw_duration_p95,safe_duration_p50,safe_duration_p80,safe_duration_p95,duration_reliability,tail_risk_prob,quantile_crossing_flag,clamp_flag,fallback_blend_flag,tail_risk_flag,duration_sanity_flag,duration_guard_reason,high_impact_decision,high_impact_decision_threshold
FKID005782,2023-11-10 06:42:32.617000,debris,432.4151020416666,46081.57698131426,29154.875717007915,36035.798281857984,33794.394406423555,8738.69145751653,242982.8526407428,0.550101149719772,0.43478260869565216,0.0,-0.023988365427083047,False,96.9503073412167,True,0.7,11.945354869838361,0.0,0.0,29154.875717007915,36035.798281857984,33794.394406423555,29154.875717007915,37115.77771860454,77676.22256110114,0.4839204790370196,0.5454545454545454,0,0,0,1,0,tail_risk_high,1,0.05
FKID004410,2023-11-10 07:33:05.108000,vehicle_breakdown,72.79449447083333,59.81660584126529,60.20291607132492,95.91087983777359,477.3717805735675,10.534041830203593,319.6733251449059,0.3047463125729968,0.27380952380952384,0.0,-0.06704445865834324,False,80.06218088665403,False,1.0,11.945354869838361,0.0,0.0,60.20291607132492,95.91087983777359,477.3717805735675,60.20291607132492,102.99905785013222,398.3532186631426,0.558491936311531,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID004406,2023-11-10 07:33:31.549000,pot_holes,72290.59145953335,54754.45271163163,138561.61125220562,134292.1868207251,141723.9519665136,10383.526944106008,288713.1241765863,0.8660801641819392,1.0,0.0,-0.010989500577000988,False,145.66150330637356,True,0.48999999999999994,0.524036940296621,0.0,0.0,138561.61125220562,134292.1868207251,141723.9519665136,138561.61125220562,154508.84233138,175025.65599472413,0.5003408960039692,1.0,0,0,0,1,0,tail_risk_high,1,0.05
FKID005786,2023-11-10 08:43:53.240000,vehicle_breakdown,72.79449447083333,34.95375914205121,35.88319291247304,89.9441257156571,380.4506611332171,5.818732419560753,188.57670090358272,0.24890435670722982,0.24101479915433402,0.0,-0.06704445865834324,False,80.77035550736716,False,1.0,11.945354869838361,0.0,0.0,35.88319291247304,89.9441257156571,380.4506611332171,35.88319291247304,98.48627139915216,325.04965936227995,0.5573110367200163,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005787,2023-11-10 09:21:45.811000,others,11745.665395570833,10178.828802160504,9194.421057241092,19458.08348147568,29247.274591174286,1929.633411783768,53675.12194463724,0.32799167215624964,0.27380952380952384,0.0,-0.017597950054852873,False,98.25672794037773,True,0.7,11.945354869838361,0.0,0.0,9194.421057241092,19458.08348147568,29247.274591174286,9194.421057241092,34281.09366243235,55287.05734173382,0.48722805479026093,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.2520408163265306
FKID005788,2023-11-10 19:23:34.823000,vehicle_breakdown,72.79449447083333,77.51111443352494,59.03540354768615,100.25092175776302,368.7971423772362,13.889855582794516,412.9727921012643,0.33822035949693746,0.27380952380952384,0.0,-0.06800903780332451,False,62.98294819149541,False,1.0,1.2227528606921156,0.0,0.0,59.03540354768615,100.25092175776302,368.7971423772362,59.03540354768615,106.28152633674492,316.2358486249978,0.5886910909494042,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005201,2023-11-10 19:28:39.194000,vehicle_breakdown,72.79449447083333,58.71405200746697,49.06951076202229,96.89690898296348,460.4442922587858,10.324939367756526,313.8597878857208,0.26795274029137905,0.24101479915433402,0.0,-0.06611135234699678,False,65.0005447282398,False,1.0,0.8733949004943683,0.0,0.0,49.06951076202229,96.89690898296348,460.4442922587858,49.06951076202229,103.74481322660917,385.550589569894,0.5850286710992064,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005791,2023-11-10 20:01:00.064000,vehicle_breakdown,72.79449447083333,48.60367149487949,49.04154281673586,83.21428636237854,401.8614301720314,8.407477021110168,260.54985234091544,0.17806018302912524,0.24101479915433402,0.0,-0.07148544149836411,False,52.41712701696142,False,1.0,3.238279554140658,0.0,0.0,49.04154281673586,83.21428636237854,401.8614301720314,49.04154281673586,93.36761954329592,341.4141184544973,0.6072572629660019,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05
FKID005792,2023-11-10 20:14:52.521000,pot_holes,72290.59145953335,1974.0874000348906,2366.4976943529177,2882.579842051524,8426.38519085006,373.58092859982173,10413.225444841402,0.18668213801154196,0.24101479915433402,0.0,-0.06229697044524851,False,80.60159879749592,False,1.0,11.945354869838361,0.0,0.0,2366.4976943529177,2882.579842051524,8426.38519085006,2366.4976943529177,7214.7587703180525,13186.364356675032,0.5432669482822748,0.02857142857142857,0,0,0,0,1,sanitized_ok,1,0.05
FKID005795,2023-11-10 20:59:16.139000,pot_holes,72290.59145953335,1928.9136579550516,1877.34431000351,3392.499553353422,7023.725986771311,365.0136002596703,10175.033689783751,0.21071262283721828,0.24101479915433402,0.0,-0.0641490942223098,False,67.4884968149349,False,1.0,0.524036940296621,0.0,0.0,1877.34431000351,3392.499553353422,7023.725986771311,1877.34431000351,18773.4431000351,40112.358546144926,0.5290329001445587,0.24299065420560748,0,1,0,0,0,p95_clamped,1,0.05
FKID005807,2023-11-11 01:11:03.087000,vehicle_breakdown,72.79449447083333,49.4681770615287,61.76260531787207,91.1115776000499,482.19832441958766,8.571432954366314,265.108210552935,0.24422624444425065,0.24101479915433402,0.0,-0.06967584204803273,False,77.63235012089989,False,1.0,11.945354869838361,0.0,0.0,61.76260531787207,91.1115776000499,482.19832441958766,61.76260531787207,99.36924075539407,402.0036391811671,0.5627697827155366,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005809,2023-11-11 03:45:53.353000,vehicle_breakdown,72.79449447083333,41.067620413091355,48.17031950721864,81.24544469568701,436.7466616066794,6.978243554205349,220.8138209489901,0.15595501120774619,0.24101479915433402,0.0,-0.07976335213622637,False,51.03814771146436,False,1.0,3.238279554140658,0.0,0.0,48.17031950721864,81.24544469568701,436.7466616066794,48.17031950721864,91.87718800122101,367.82256468072615,0.609649494109654,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05
FKID005811,2023-11-11 04:31:20.436000,others,11745.665395570833,97.28007781421768,89.82330074027082,369.6449992252709,1153.4490919587374,17.639095571093232,517.210428093328,0.1122347532521588,0.13276710777056777,0.0,-0.05544817147327319,False,75.25511059666653,False,1.0,11.945354869838361,0.0,0.0,89.82330074027082,369.6449992252709,1153.4490919587374,89.82330074027082,1440.0,2653.036888129501,0.5639304367296377,0.02857142857142857,0,1,0,0,0,p95_clamped,0,0.2520408163265306
FKID005202,2023-11-11 04:48:47.417000,vehicle_breakdown,72.79449447083333,53.53112046886059,55.62058049472883,99.03552020314763,264.0040813386287,9.341981697849775,286.5312668758294,0.3672597399355783,0.27380952380952384,0.0,-0.03691880708081996,False,99.25476355401932,True,1.0,11.945354869838361,0.0,0.0,55.62058049472883,99.03552020314763,264.0040813386287,55.62058049472883,105.36229159773694,236.9785679774073,0.5497530149158025,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005812,2023-11-11 04:50:51.264000,vehicle_breakdown,72.79449447083333,59.88500946729466,62.484157665203476,99.0654546116899,399.91197847011944,10.547014771936308,320.0340032509494,0.39246193350420105,0.27380952380952384,0.0,-0.06661921969398804,False,68.95034977211468,False,1.0,0.859958055871378,0.0,0.0,62.484157665203476,99.0654546116899,399.91197847011944,62.484157665203476,105.38493164465743,339.76867868145433,0.5781508183754781,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005813,2023-11-11 04:52:08.891000,vehicle_breakdown,72.79449447083333,53.3371609292205,57.67262428292584,91.56723731231557,492.0024051877242,9.305196720907542,285.5085585273513,0.29304499325167666,0.24101479915433402,0.0,-0.0639023129954136,False,78.14880903811014,False,1.0,11.945354869838361,0.0,0.0,57.67262428292584,91.56723731231557,492.0024051877242,57.67262428292584,99.7138661469697,409.4186795782175,0.5618442558248107,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005814,2023-11-11 05:42:13.019000,vehicle_breakdown,72.79449447083333,42.81766680611894,52.15608679905592,77.4940187388143,418.38127781131055,7.310144817400822,230.04145192653513,0.10401484966705946,0.04395604395604396,0.0,-0.07087973194420838,False,54.075662710716344,False,1.0,2.136458295055455,0.0,0.0,52.15608679905592,77.4940187388143,418.38127781131055,52.15608679905592,89.0373234918127,353.919797508531,0.6043225896506759,0.24299065420560748,0,0,0,0,1,sanitized_ok,0,0.05
FKID000002,2023-11-11 06:18:03.343000,others,11745.665395570833,43067.76811033056,73940.65836995718,94904.75886186608,126178.27286235151,8167.114055171948,227091.66472190298,0.8581472818836955,1.0,0.0,0.010484059776410759,True,142.60637033274762,True,0.48999999999999994,11.945354869838361,0.0,0.0,73940.65836995718,94904.75886186608,126178.27286235151,51776.46085897002,56237.852777611326,95330.05303972177,0.2653355958091057,1.0,0,0,1,1,0,fallback_blended_low_reliability|tail_risk_high,1,0.2520408163265306
FKID004433,2023-11-11 12:45:29.415000,vehicle_breakdown,72.79449447083333,88.69967306866613,60.49949007431829,152.46557100696475,696.2033647163896,16.011797469098234,471.9677368450412,0.16562421039708072,0.24101479915433402,0.0,0.0007501794529101158,True,116.92211095814477,True,0.7,0.8733949004943683,0.0,0.0,60.49949007431829,152.46557100696475,696.2033647163896,60.49949007431829,145.79148922751537,564.2337137637778,0.3493139820231905,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05
FKID005823,2023-11-11 19:12:42.988000,vehicle_breakdown,72.79449447083333,53.00956788550792,58.19230823281477,86.9507803850164,135.22529147281224,9.243067770809166,283.78122848042557,0.3806768598557867,0.27380952380952384,0.0,-0.06516761358818013,False,47.30672746376439,False,1.0,3.3153273953089117,1.4758104686240883,0.0,58.19230823281477,86.9507803850164,135.22529147281224,58.19230823281477,96.22233895367908,139.58035679153693,0.6165477142416484,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005825,2023-11-11 20:06:30.999000,vehicle_breakdown,72.79449447083333,72.78993576994608,75.88910241782766,154.09846484375416,394.44834589768266,12.994470655596972,388.0789980509268,0.5860704399762282,0.43478260869565216,0.0,0.01286986823685532,True,110.26643788071877,True,0.7,12.283903429538222,15.485365877106492,0.0,75.88910241782766,154.09846484375416,394.44834589768266,75.88910241782766,146.82363801531562,334.11063279534534,0.34964833715180044,0.25,0,0,0,0,1,sanitized_ok,1,0.05
FKID004440,2023-11-11 20:39:07.208000,vehicle_breakdown,72.79449447083333,48.27583263479084,59.66583590575506,89.87872126546812,123.73352659641341,8.345301451238704,258.8212261553185,0.4116521548094506,0.27380952380952384,0.0,-0.070738118906569,False,45.225914589708324,False,1.0,2.1970566761988195,0.1988328000604348,0.0,59.66583590575506,89.87872126546812,123.73352659641341,59.66583590575506,98.43680458510119,130.8888840459387,0.6202273777384792,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005827,2023-11-11 21:01:05.939000,vehicle_breakdown,72.79449447083333,45.86086834706343,49.69493377177566,80.50084122345795,117.75903325713593,7.887296622988391,246.08762128639472,0.19414121569027068,0.24101479915433402,0.0,-0.024065485126575803,False,64.914215064193,False,1.0,12.283903429538222,15.485365877106492,0.0,49.69493377177566,80.50084122345795,117.75903325713593,49.69493377177566,91.34410910505211,126.37024425600241,0.5855345805961718,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005828,2023-11-11 21:31:53.606000,vehicle_breakdown,72.79449447083333,52.32077059841396,57.2484087260012,76.73738403101159,123.20533740513001,9.112435411242629,280.14934351499824,0.25423893699325223,0.24101479915433402,0.0,-0.030871470756597685,False,78.6250584521152,False,1.0,3.3153273953089117,1.4722896982730584,0.0,57.2484087260012,76.73738403101159,123.20533740513001,57.2484087260012,88.46454394665363,130.4688519674037,0.5613845495730387,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05
FKID005831,2023-11-11 21:44:37.907000,vehicle_breakdown,72.79449447083333,52.1699357508705,62.529253241124394,90.52279146046077,132.25988645056808,9.083829154498222,279.35402270680106,0.4528902507675842,0.27380952380952384,0.0,-0.07005250680841085,False,44.687738737268255,False,1.0,2.1970566761988195,1.930134896015403,0.0,62.529253241124394,90.52279146046077,132.25988645056808,62.529253241124394,98.92392893947493,137.33755621149476,0.6211706129796123,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID004444,2023-11-11 21:47:37.254000,road_conditions,35251.51731858333,3166.9398239868424,6447.003860114714,12433.387419231987,72475.74981906543,599.8087748402347,16702.888406207927,0.35647396637999873,0.27380952380952384,0.0,0.01492413079715782,True,104.16037876435351,True,0.7,12.283903429538222,1.5952245947481296,0.0,6447.003860114714,12433.387419231987,72475.74981906543,4574.0511133602995,30893.50251798571,75767.25169481098,0.270980463447862,0.24367816091954023,0,1,1,0,0,p95_clamped|fallback_blended_low_reliability,1,0.05
FKID005836,2023-11-12 00:21:45.465000,construction,4287.345116666667,230.67618005484633,183.4465408773468,608.2417612975356,1762.6457279288882,42.93804479633193,1220.5803560127108,0.054146088223590676,0.015873015873015872,0.0,-0.04555990936395027,False,54.277584459963876,False,1.0,0.8806313621741664,0.9649390309964183,0.0,183.4465408773468,608.2417612975356,1762.6457279288882,183.4465408773468,1165.012077703231,1834.465408773468,0.6021293557597138,0.014035087719298246,0,1,0,0,0,p95_clamped,0,0.2520408163265306
FKID005837,2023-11-12 00:57:28.944000,construction,4287.345116666667,216.71287214513765,161.4015848571856,569.3631247880243,1762.6457279288882,40.28986383833913,1146.9547349263341,0.05116290729736328,0.015873015873015872,0.0,-0.04555990936395027,False,54.159369216042606,False,1.0,0.8806313621741664,0.9649390309964183,0.0,161.4015848571856,569.3631247880243,1762.6457279288882,161.4015848571856,1126.6791062675375,1614.0158485718562,0.6026078187885522,0.014035087719298246,0,1,0,0,0,p95_clamped,0,0.2520408163265306
FKID005838,2023-11-12 00:59:57.974000,vehicle_breakdown,72.79449447083333,47.85662616860148,52.55306259933623,93.32468560415955,136.08265429727635,8.26579775566681,256.61083756858847,0.29389886762488826,0.24101479915433402,0.0,-0.07562286664751339,False,46.12957260276078,False,1.0,1.706479267119766,0.9734331568754806,0.0,52.55306259933623,93.32468560415955,136.08265429727635,52.55306259933623,101.04306267114598,140.22879901969483,0.6186129744519987,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005839,2023-11-12 02:02:26.448000,vehicle_breakdown,72.79449447083333,47.8017157341622,53.62347786644389,80.38413940874194,130.44308077821947,8.255383835998384,256.3213062579667,0.1659222972913224,0.24101479915433402,0.0,-0.027843026390727665,False,64.12493701819467,False,1.0,12.283903429538222,15.485365877106492,0.0,53.62347786644389,80.38413940874194,130.44308077821947,53.62347786644389,91.25584497392208,135.96346640413225,0.586917356965163,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005204,2023-11-12 02:50:44.442000,vehicle_breakdown,72.79449447083333,36.45433900103147,44.33024793962332,82.16579192208138,101.49472544636363,6.103321646855244,196.4889466852795,0.15231316727038516,0.24101479915433402,0.0,-0.039702769777685054,False,64.47172976228678,False,1.0,12.283903429538222,1.5952245947481296,0.0,44.33024793962332,82.16579192208138,101.49472544636363,44.33024793962332,92.60334767941328,114.06919306118843,0.5863235644241709,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005842,2023-11-12 03:35:58.978000,vehicle_breakdown,72.79449447083333,49.120544882869105,51.53052976405791,80.27754579055744,128.84183290367224,8.505503525475627,263.27521831148874,0.1653467847834427,0.24101479915433402,0.0,-0.028199536510536416,False,64.47366339649346,False,1.0,12.283903429538222,15.485365877106492,0.0,51.53052976405791,80.27754579055744,128.84183290367224,51.53052976405791,91.17522589258253,134.75240766683103,0.5863017959589722,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05
FKID005844,2023-11-12 04:44:50.996000,others,11745.665395570833,380.5474788362043,212.2885499147577,925.1898778567951,1890.5899978196912,71.36156178448684,2010.820571809071,0.026947957249680257,0.0,0.0,-0.010171121970494856,False,48.18132130189306,False,1.0,1.706479267119766,0.9734331568754806,0.0,212.2885499147577,925.1898778567951,1890.5899978196912,212.2885499147577,925.1898778567951,1890.5899978196912,0.612832140013127,0.0,0,0,0,0,1,sanitized_ok,0,0.2520408163265306
FKID005845,2023-11-12 05:22:00.746000,vehicle_breakdown,72.79449447083333,36.559863267744916,47.39665165751985,71.75282248142716,128.08419359274654,6.123334623402327,197.04535421612397,0.14613368504351898,0.24101479915433402,0.0,-0.06508538357623028,False,59.62158373513959,False,1.0,2.2584251146902483,6.768377453221342,0.0,47.39665165751985,71.75282248142716,128.08419359274654,47.39665165751985,84.69118426893084,134.16219169821622,0.5948450001945074,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05
FKID004467,2023-11-12 22:14:10.715000,procession,120.53714596666666,90.2814793782377,25.56942288451418,351.3299134895123,706.1725040554024,16.31179152318106,480.308272822163,0.15916610055788497,0.24101479915433402,0.0,0.03790880524851259,True,93.76718810554223,True,0.7,12.176732381864479,1.4194559072126949,0.0,25.56942288451418,351.3299134895123,706.1725040554024,25.56942288451418,1221.0869690376626,1440.0,0.34807373659120594,0.24367816091954023,0,1,0,0,0,p95_clamped,1,0.05
FKID005852,2023-11-13 01:37:35.362000,others,11745.665395570833,511.63353629810774,329.4721999803561,1444.1293710414157,5168.839752796797,96.22240446400666,2702.010113628631,0.02871984392737809,0.0,0.0,-0.017020890136087874,False,47.962650088697146,False,1.0,1.706479267119766,3.8736498778333055,0.0,329.4721999803561,1444.1293710414157,5168.839752796797,329.4721999803561,1444.1293710414157,3294.7219998035607,0.6114647287282505,0.0,0,1,0,0,0,p95_clamped,0,0.2520408163265306
FKID005855,2023-11-13 03:55:33.794000,vehicle_breakdown,72.79449447083333,56.69214638406597,37.99276701274933,78.34019758936326,204.613147917128,9.941479230275336,303.1986996777161,0.07471097824557345,0.04395604395604396,0.0,-0.036245424172759666,False,78.40799289837518,False,1.0,12.176732381864479,28.301014539512014,0.0,37.99276701274933,78.34019758936326,204.613147917128,37.99276701274933,89.67788878989181,192.09532534564516,0.5616568088773304,0.24299065420560748,0,0,0,0,1,sanitized_ok,0,0.05
FKID005856,2023-11-13 05:40:01.447000,accident,65.81926039166666,27.89263874356226,22.151467996121557,80.17448714901928,203.07841594602087,4.479570904088369,151.34488031592997,0.10092707633250798,0.04395604395604396,0.0,-0.03213264670664262,False,51.33239638866869,False,1.0,1.706479267119766,3.8736498778333055,0.0,22.151467996121557,80.17448714901928,203.07841594602087,22.151467996121557,81.78657203799969,320.4362119428018,0.6091602084983991,0.02857142857142857,0,0,0,0,1,sanitized_ok,0,0.05
FKID005857,2023-11-13 05:48:26.114000,accident,65.81926039166666,27.89263874356226,22.151467996121557,80.17448714901928,203.07841594602087,4.479570904088369,151.34488031592997,0.10092707633250798,0.04395604395604396,0.0,-0.03213264670664262,False,51.33239638866869,False,1.0,1.706479267119766,3.8736498778333055,0.0,22.151467996121557,80.17448714901928,203.07841594602087,22.151467996121557,81.78657203799969,320.4362119428018,0.6091602084983991,0.02857142857142857,0,0,0,0,1,sanitized_ok,0,0.05
