event_id,event_cause,duration_pred,duration_p50,high_impact_prob,high_impact_prob_calibrated,novelty_score,fragility_signal,obi_signal,retrieval_confidence,trust_score,ims_proxy,drift_score,duration_pred_z,duration_p50_z,high_impact_prob_z,high_impact_prob_calibrated_z,retrieval_confidence_z,novelty_score_z,drift_score_z,trust_score_z,fragility_signal_z,obi_signal_z,ims_proxy_z
FKID005775,vehicle_breakdown,54.875258194863704,49.05776250909525,0.1461779358268615,0.2,-0.053464925350052594,3.5642704764323057,0.0,0.0,1.0,0.0,60.201737370106414,0.2660945840902944,0.18383135764679748,-0.6447178313546496,-1.8888888888888882,-4.04603363454311,1.7631722541163228,3.2625197371762624,0.0,0.9260497045206462,-1.0338461374891517,-6.317652370496504
FKID005778,vehicle_breakdown,48.63935854439627,42.5851255497384,0.12046687575073883,0.16666666666666666,-0.051847033563287626,2.3098065657326674,0.0,0.0,1.0,0.0,62.839201077051825,-0.07148769267844855,-0.27672198389319697,-0.9247812225640265,-3.3333333333333335,-4.04603363454311,1.8149764365323422,3.5235969969044123,0.0,0.05425285423310675,-1.0338461374891517,-6.317652370496504
FKID005199,vehicle_breakdown,78.45093369716254,63.27985015458363,0.36195101367974614,0.26666666666666666,-0.04898318050492745,2.36954294243265,0.0,0.0,1.0,0.0,67.9717906551875,1.5423707685267372,1.1957883127384341,1.705637997469538,1.0,-4.04603363454311,1.9066757500844653,4.031661778550585,0.0,0.09576698996108482,-1.0338461374891517,-6.317652370496504
FKID005779,vehicle_breakdown,50.934428608478555,42.47122955940915,0.12404809080214023,0.16666666666666666,-0.04976298980712829,2.3098065657326674,0.0,0.0,1.0,0.0,63.03633017702673,0.052756605819620744,-0.28482612742287733,-0.8857720479529426,-3.3333333333333335,-4.04603363454311,1.8817065996929567,3.543110412425011,0.0,0.05425285423310675,-1.0338461374891517,-6.317652370496504
FKID005781,vehicle_breakdown,52.79600406719913,75.02432096872154,0.3388545115278766,0.26666666666666666,-0.03878218542807699,13.31125594131283,0.0,0.0,1.0,0.0,84.23495476494344,0.15353354530815178,2.031453175766317,1.4540542549643272,1.0,-4.04603363454311,2.233307119443685,5.641519881660458,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005200,vehicle_breakdown,56.17910084382435,72.91191369410487,0.3184474457381473,0.26666666666666666,-0.043283283251758786,0.36837432298322714,0.0,0.0,1.0,0.0,76.25331742210079,0.3366784925326522,1.8811471667738446,1.231765791058784,1.0,-4.04603363454311,2.0891839496261273,4.85143355739152,0.0,-1.2949565569261805,-1.0338461374891517,-6.317652370496504
FKID005782,debris,36248.916554797855,51766.10631112917,0.816222474149797,1.0,-0.008295558139264414,13.31125594131283,0.0,0.0,0.7,0.0,104.85830369374409,1959.6412531393235,3680.0533610739885,6.653890048229199,32.77777777777777,-4.04603363454311,3.209475497476418,7.6829839634485575,-2.116511147439768,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID004410,vehicle_breakdown,54.49712937750195,63.44225406831294,0.2928484505238729,0.26666666666666666,-0.037757987217702293,13.31125594131283,0.0,0.0,1.0,0.0,85.33680306405245,0.2456244684322778,1.2073439840385343,0.9529230910675721,1.0,-4.04603363454311,2.2661014950344667,5.750589642055632,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID004406,pot_holes,88431.56854917812,137921.24910372667,0.9059853483932211,1.0,0.01898018148840208,0.5973637669998277,0.0,0.0,0.48999999999999994,0.0,159.16245671831763,4784.564593073669,9810.327490944057,7.631651948784228,32.77777777777777,-4.04603363454311,4.082832666826304,13.058443510504695,-3.598068950647605,-1.135819036635598,-1.0338461374891517,-6.317652370496504
FKID005786,vehicle_breakdown,40.236251451631375,32.22653957375569,0.18663097397891748,0.24324324324324326,-0.037757987217702293,13.31125594131283,0.0,0.0,1.0,0.0,86.02349404461805,-0.5263923869986195,-1.0137757403180283,-0.2040741933232291,-0.015015015015014213,-4.04603363454311,2.2661014950344667,5.8185638094400005,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005787,others,9076.27685600411,14822.91054414819,0.4022627747679466,0.26666666666666666,0.0005012773555156391,13.31125594131283,0.0,0.0,0.7,0.0,106.09434698889334,488.6423452835926,1051.4010259459742,2.1447427439310918,1.0,-4.04603363454311,3.4911462954761494,7.805337418229043,-2.116511147439768,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005788,vehicle_breakdown,49.26481700741785,66.86047911480905,0.4397577962985525,0.26666666666666666,-0.03413464092710128,1.1748154084329945,0.0,0.0,1.0,0.0,73.00859036648984,-0.03762831330962334,1.4505640158717295,2.553165533665932,1.0,-4.04603363454311,2.382119447366139,4.530244512774941,0.0,-0.7345157245984767,-1.0338461374891517,-6.317652370496504
FKID005201,vehicle_breakdown,46.57535883410788,60.59165470636656,0.2676187400826655,0.24358974358974358,-0.032194333407052245,0.8860895877164112,0.0,0.0,1.0,0.0,74.65544940810102,-0.18322292905239387,1.0045127315243145,0.6781029068948803,0.0,-4.04603363454311,2.4442472395547497,4.693263797025238,0.0,-0.9351673806170372,-1.0338461374891517,-6.317652370496504
FKID005791,vehicle_breakdown,43.139264379976005,55.484764850712175,0.14335075575939235,0.2,-0.033113941705004146,3.5642704764323057,0.0,0.0,1.0,0.0,61.24199409885587,-0.3692369212646228,0.6411376183104825,-0.6755135136373216,-1.8888888888888882,-4.04603363454311,2.4148017868933933,3.365492671150856,0.0,0.9260497045206462,-1.0338461374891517,-6.317652370496504
FKID005792,pot_holes,1864.8570940901548,2402.0193503986407,0.12362403018985726,0.16666666666666666,-0.02493297041711917,13.31125594131283,0.0,0.0,1.0,0.0,85.88341558885477,98.24999800142656,167.60621710589052,-0.8903912216782837,-3.3333333333333335,-4.04603363454311,2.6767528842441193,5.804697723138482,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005795,pot_holes,2085.573124330113,1981.7543368680224,0.1029300821609997,0.03773584905660377,-0.02993599434957228,0.5973637669998277,0.0,0.0,1.0,0.0,76.88166952586306,110.19852574949233,137.7027237492803,-1.1158046136315278,-8.920335429769391,-4.04603363454311,2.5165582614957422,4.9136328759878936,0.0,-1.135819036635598,-1.0338461374891517,-6.317652370496504
FKID005807,vehicle_breakdown,57.949112562886825,69.98982230275061,0.30221555861098015,0.26666666666666666,-0.03145493561524615,13.31125594131283,0.0,0.0,1.0,0.0,83.00725638100542,0.43249860182252464,1.6732289777847347,1.054956381368827,1.0,-4.04603363454311,2.4679224311825627,5.519992472958243,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005809,vehicle_breakdown,53.875349793309795,48.44403404194724,0.1414759531779246,0.2,-0.03627549591354051,3.5642704764323057,0.0,0.0,1.0,0.0,59.931069774064014,0.21196424625981616,0.14016218569754613,-0.6959352141529517,-1.8888888888888882,-4.04603363454311,2.3135702136343195,3.235726892942665,0.0,0.9260497045206462,-1.0338461374891517,-6.317652370496504
FKID005811,others,96.25500454872139,95.08527069852492,0.07001057263210228,0.03773584905660377,-0.0230180494230241,13.31125594131283,0.0,0.0,1.0,0.0,80.05951922959198,2.5061994236864984,3.458867920412345,-1.4743876299799832,-8.920335429769391,-4.04603363454311,2.7380678110531127,5.228201865237925,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005202,vehicle_breakdown,50.07079723929695,75.77143602603721,0.476244915859334,0.26666666666666666,-0.010513071894342474,13.31125594131283,0.0,0.0,1.0,0.0,98.64973919126965,0.006003665548142997,2.084613323372644,2.9506095289504497,1.0,-4.04603363454311,3.1384716837369373,7.068410575051581,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005812,vehicle_breakdown,73.99257733587106,74.55569224924353,0.35908722827593387,0.26666666666666666,-0.032552469176056475,0.9756941527663854,0.0,0.0,1.0,0.0,78.64882415338464,1.3010163248293678,1.9981084162730165,1.6744435834892129,1.0,-4.04603363454311,2.4327798899711945,5.088559979801421,0.0,-0.8728961770250702,-1.0338461374891517,-6.317652370496504
FKID005813,vehicle_breakdown,53.59019950382135,62.96771185360548,0.31162717304695764,0.26666666666666666,-0.02910046829548052,13.31125594131283,0.0,0.0,1.0,0.0,83.55864222967963,0.1965275507800294,1.1735784563165799,1.157474466888873,1.0,-4.04603363454311,2.543311437742501,5.574573055828695,0.0,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID005814,vehicle_breakdown,52.89580874316552,43.36261890262176,0.1511145305655878,0.24324324324324326,-0.034523100369978965,2.3098065657326674,0.0,0.0,1.0,0.0,63.02776305166455,0.15893650103762297,-0.22140030218232493,-0.5909448846359724,-0.015015015015014213,-4.04603363454311,2.3696811471011383,3.5422623698121725,0.0,0.05425285423310675,-1.0338461374891517,-6.317652370496504
FKID000002,others,37149.194289628,58388.32829466155,0.8616827020520182,1.0,0.031162554982677948,13.31125594131283,0.0,0.0,0.48999999999999994,0.0,153.19072584929324,2008.3780552822807,4151.250259971049,7.149075604707711,32.77777777777777,-4.04603363454311,4.4729069004185575,12.467313810022658,-3.598068950647605,7.699772850802401,-1.0338461374891517,-6.317652370496504
FKID004433,vehicle_breakdown,198.6499579420092,65.52367110707932,0.18513380379208788,0.24324324324324326,0.015668594330808694,0.8860895877164112,0.0,0.0,0.7,0.0,130.90329179986776,8.049380589782455,1.3554449169908112,-0.2203824497117112,-0.015015015015014213,-4.04603363454311,3.976797104620044,10.261125268859804,-2.116511147439768,-0.9351673806170372,-1.0338461374891517,-6.317652370496504
FKID005823,vehicle_breakdown,50.50944624606976,65.2878289468062,0.43935417248693653,0.26666666666666666,-0.02847411072715711,3.6413183176005592,1.4758104686240883,0.0,1.0,0.0,54.37377728757863,0.02975005960655474,1.3386638282827878,2.5487689722982036,1.0,-4.04603363454311,2.5633671312026682,2.685621619433599,0.0,0.9795945412266109,0.51286066452653,-6.317652370496504
FKID005825,vehicle_breakdown,72.9042008722306,92.18033398139926,0.5951527031362458,0.47619047619047616,0.026262859810988193,13.649804501012692,15.485365877106492,0.0,0.7,0.0,118.51674425468036,1.2420967422235576,3.2521703533411053,4.245838821223068,10.079365079365077,-4.04603363454311,4.3160208190789415,9.035005689631447,-2.116511147439768,7.935049103469658,15.195419911932614,-6.317652370496504
FKID004440,vehicle_breakdown,53.8271113245861,66.70543042835455,0.5682900732668683,0.47619047619047616,-0.035528284861675696,2.403267634330034,0.1988328000604348,0.0,1.0,0.0,52.44484029179577,0.20935284245084654,1.4395316976532972,3.9532317021176664,10.079365079365077,-4.04603363454311,2.3374955824078825,2.4946800024092313,0.0,0.1192041569630907,-0.8254616254833401,-6.317652370496504
FKID005827,vehicle_breakdown,41.27313109693681,59.108628112829095,0.2694430628215987,0.24358974358974358,-0.007382810764340553,13.649804501012692,15.485365877106492,0.0,1.0,0.0,70.85166900221503,-0.4702605999242176,0.8989896104941767,0.697974744594816,0.0,-4.04603363454311,3.2387012664042927,4.316735178883044,0.0,7.935049103469658,15.195419911932614,-6.317652370496504
FKID005828,vehicle_breakdown,35.005510119115364,45.83655874545417,0.2868356371508834,0.24358974358974358,-0.006035860088049572,3.6413183176005592,1.4722896982730584,0.0,1.0,0.0,87.27115354239527,-0.8095601201558973,-0.04536984217972831,0.8874271955672381,0.0,-4.04603363454311,3.2818300337982365,5.942067128896376,0.0,0.9795945412266109,0.5091707601885089,-6.317652370496504
FKID005831,vehicle_breakdown,67.82584970915929,67.51191185704663,0.5795277007713139,0.47619047619047616,-0.03477299108697196,2.403267634330034,1.930134896015403,0.0,1.0,0.0,51.90007017878895,0.967178696078876,1.4969159939156034,4.075640037624827,10.079365079365077,-4.04603363454311,2.3616797564067338,2.440754297986805,0.0,0.1192041569630907,0.9890103443856018,-6.317652370496504
FKID004444,road_conditions,9247.97172316057,16097.174432667505,0.46583797312024827,0.26666666666666666,0.03405501063805172,13.649804501012692,1.5952245947481296,0.0,0.7,0.0,111.39981638643621,497.93709783142106,1142.0698670298145,2.8372496104173015,1.0,-4.04603363454311,4.565522056529117,8.330515227589785,-2.116511147439768,7.935049103469658,0.6380113156836597,-6.317652370496504
FKID005836,construction,186.61476375655536,174.83656375710333,0.05666227907236026,0.03773584905660377,-0.0011551177246750255,0.9991497433504406,0.9649390309964183,0.0,1.0,0.0,62.31747032530829,7.3978517836422055,9.13348318786793,-1.6197868608997297,-8.920335429769391,-4.04603363454311,3.438109254563314,3.471951912794852,0.0,-0.8565955805564089,-0.022552482576924496,-6.317652370496504
FKID005837,construction,181.57974554899954,147.67176494515326,0.05589944165734693,0.03773584905660377,-0.002597766982479821,0.9991497433504406,0.9649390309964183,0.0,1.0,0.0,62.21334242324396,7.125279579894289,7.200601899505292,-1.628096235649643,-8.920335429769391,-4.04603363454311,3.391916260739487,3.461644499934304,0.0,-0.8565955805564089,-0.022552482576924496,-6.317652370496504
FKID005838,vehicle_breakdown,46.926284380978636,47.103239178068414,0.3991416841029217,0.26666666666666666,-0.04235919292748824,1.5133215430662306,0.9734331568754806,0.0,1.0,0.0,54.87244029636106,-0.16422547050925235,0.0447594064660636,2.1107455756567832,1.0,-4.04603363454311,2.11877291479611,2.7349832737827655,0.0,-0.4992689554732674,-0.013650308108293931,-6.317652370496504
FKID005839,vehicle_breakdown,39.05054564717653,50.97016763618874,0.22315354654782232,0.24358974358974358,-0.013641063754430638,13.649804501012692,15.485365877106492,0.0,1.0,0.0,69.76929597827949,-0.5905809223314127,0.3199064344959466,0.19375598166971794,0.0,-4.04603363454311,3.038314762092727,4.209593237043761,0.0,7.935049103469658,15.195419911932614,-6.317652370496504
FKID005204,vehicle_breakdown,34.373889052225834,39.090592365110126,0.22699934505112515,0.24358974358974358,-0.025419189587848612,13.649804501012692,1.5952245947481296,0.0,1.0,0.0,69.8972894783725,-0.8437531139125699,-0.525371637103914,0.23564718987171604,0.0,-4.04603363454311,2.6611843605513212,4.22226305774283,0.0,7.935049103469658,0.6380113156836597,-6.317652370496504
FKID005842,vehicle_breakdown,39.336289436906426,53.42897351302123,0.2228856157975989,0.24358974358974358,-0.013403243226158268,13.649804501012692,15.485365877106492,0.0,1.0,0.0,69.96992898925701,-0.5751120975400583,0.4948600538452237,0.1908374868937469,0.0,-4.04603363454311,3.04592967066058,4.22945349770975,0.0,7.935049103469658,15.195419911932614,-6.317652370496504
FKID005844,others,243.6356554689099,242.848098749106,0.01563027463073949,0.0,0.007101282905697448,1.5133215430662306,0.9734331568754806,0.0,1.0,0.0,56.418551446345845,10.484694665438372,13.972768922648807,-2.0667370169032355,-10.555555555555555,-4.04603363454311,3.7024755662378332,2.8880297256486984,0.0,-0.4992689554732674,-0.013650308108293931,-6.317652370496504
FKID005845,vehicle_breakdown,43.71448018556463,51.92029409164575,0.14014060269907147,0.2,-0.02601199072934779,2.4317733853674603,6.768377453221342,0.0,1.0,0.0,65.9658413063282,-0.3380974430548636,0.38751163415320605,-0.7104808136907935,-1.8888888888888882,-4.04603363454311,2.6422031290982257,3.8330968626525803,0.0,0.13901439124527834,6.059676823672039,-6.317652370496504
FKID004467,procession,131.18217762226834,20.334306507505115,0.1447835850199745,0.2,0.05757370578744836,13.542633453338947,1.4194559072126949,0.0,0.7,0.0,104.09956235473297,4.396992295310098,-1.8599544633679206,-0.659906104975268,-1.8888888888888882,-4.04603363454311,5.318580316465191,7.607877675119415,-2.116511147439768,7.860569972577899,0.4537988911398184,-6.317652370496504
FKID005852,others,278.863723966715,328.5801618013161,0.014512742885599625,0.0,-0.008763597966433112,1.5133215430662306,3.8736498778333055,0.0,1.0,0.0,55.76025603892572,12.39177660008157,20.07293928037828,-2.0789099778547233,-10.555555555555555,-4.04603363454311,3.194489068357391,2.822866379283671,0.0,-0.4992689554732674,3.0258896768649954,-6.317652370496504
FKID005855,vehicle_breakdown,35.22721895293891,39.13622456570709,0.05536708889064909,0.037037037037037035,-0.02074507470104603,13.542633453338947,28.301014539512014,0.0,1.0,0.0,90.55118495062123,-0.7975578466914283,-0.5221247282167449,-1.6338950055455426,-8.950617283950617,-4.04603363454311,2.810847460525095,6.266750880800464,0.0,7.860569972577899,28.6267184287849,-6.317652370496504
FKID005856,accident,33.527310469139934,19.24253352256665,0.09983578223953501,0.03773584905660377,-0.010164677286319868,1.5133215430662306,3.8736498778333055,0.0,1.0,0.0,59.527058737470696,-0.8895828965519317,-1.9376383655508829,-1.149509957824205,-8.920335429769391,-4.04603363454311,3.1496271256363295,3.195734648099276,0.0,-0.4992689554732674,3.0258896768649954,-6.317652370496504
FKID005857,accident,33.527310469139934,19.24253352256665,0.09983578223953501,0.03773584905660377,-0.010164677286319868,1.5133215430662306,3.8736498778333055,0.0,1.0,0.0,59.527058737470696,-0.8895828965519317,-1.9376383655508829,-1.149509957824205,-8.920335429769391,-4.04603363454311,3.1496271256363295,3.195734648099276,0.0,-0.4992689554732674,3.0258896768649954,-6.317652370496504
FKID005860,vehicle_breakdown,34.75641238759567,35.94295057697095,0.051938876529670865,0.037037037037037035,-0.023004487119461903,13.542633453338947,9.74870699323417,0.0,1.0,0.0,92.61702628346694,-0.8230450997190377,-0.7493386157250145,-1.6712375646138522,-8.950617283950617,-4.04603363454311,2.7385020700396936,6.471244384461658,0.0,7.860569972577899,9.183178160590844,-6.317652370496504
FKID004490,road_conditions,499.36444654411906,700.2611779781295,0.057572514350297165,0.03773584905660377,-0.02977503119052094,0.35841826019989664,0.0,0.0,1.0,0.0,56.943434410940114,24.328648603987755,46.519491908323175,-1.6098719224264553,-8.920335429769391,-4.04603363454311,2.521712230952765,2.9399868410066823,0.0,-1.30187557954751,-1.0338461374891517,-6.317652370496504
FKID004492,pot_holes,97294.60025634029,135410.12048306264,0.9045242542587233,1.0,0.04213272274939661,13.478728639211965,1.351479455897389,0.0,0.48999999999999994,0.0,154.3407459026027,5264.367442780061,9631.650904485474,7.615736658750596,32.77777777777777,-4.04603363454311,4.824166840527263,12.581151996064724,-3.598068950647605,7.81615895748298,0.38255692487006154,-6.317652370496504
FKID005862,vehicle_breakdown,37.04901275940018,36.1540031212132,0.18782233494961334,0.24324324324324326,-0.033830629154762426,3.6024972851198678,10.068332161363521,0.0,1.0,0.0,76.94560248547393,-0.698934498744787,-0.7343214047951211,-0.19109703125290914,-0.015015015015014213,-4.04603363454311,2.391853770415241,4.919961471849729,0.0,0.9526156432663646,9.518157774946049,-6.317652370496504
FKID004495,construction,73730.46735798316,63712.66430746844,0.952387170593876,1.0,0.09033416705656139,1.0254744666830378,0.06407680632439774,0.0,0.48999999999999994,0.0,345.0442300469739,3988.71612063084,4530.097514587288,8.137094028781487,32.77777777777777,-4.04603363454311,6.36755585704293,31.45850865121494,-3.598068950647605,-0.8383010639184216,-0.9666911509238464,-6.317652370496504
FKID005205,construction,573.7172869274765,658.9617947417934,0.03650833055990573,0.0,-0.015960502222547412,1.2644199734829686,0.0,0.0,1.0,0.0,66.37544832840032,28.3537616666964,43.58087986002356,-1.8393181890497898,-10.555555555555555,-4.04603363454311,2.9640473639342186,3.8736430429114357,0.0,-0.6722445210065096,-1.0338461374891517,-6.317652370496504
FKID005206,vehicle_breakdown,51.885182100681774,52.27736347513425,0.3074423083797568,0.26666666666666666,0.03013102927549538,1.0254744666830378,0.06407680632439774,0.0,1.0,0.0,252.8436126710996,0.10422592805602615,0.41291851217832476,1.1118899057319795,1.0,-4.04603363454311,4.439877901607365,22.331753857832254,0.0,-0.8383010639184216,-0.9666911509238464,-6.317652370496504
FKID004497,accident,80.63877027998086,77.43852780726088,0.21376069909840673,0.24358974358974358,-0.031819956583240105,2.405517436261378,0.2754844855401167,0.0,1.0,0.0,53.83476774362592,1.6608099507176168,2.2032333997522584,0.09144231968894818,0.0,-4.04603363454311,2.456234620559924,2.6322661422257347,0.0,0.12076766964830025,-0.7451276762141477,-6.317652370496504
FKID005865,vehicle_breakdown,32.37814720560369,34.06215500757216,0.07525669868207228,0.03773584905660377,-0.027843059635635825,13.478728639211965,41.40733050901872,0.0,1.0,0.0,77.17855655866303,-0.9517931905957888,-0.8831645493714306,-1.4172430452014304,-8.920335429769391,-4.04603363454311,2.5835731092083813,4.943021129850164,0.0,7.81615895748298,42.36264759474495,-6.317652370496504
FKID004499,pot_holes,4061.7295770717933,3921.486439030011,0.06942167218263129,0.03773584905660377,0.04715815157208636,1.0254744666830378,0.06407680632439774,0.0,1.0,0.0,252.99584862498062,217.17834132714896,275.7222213593964,-1.4808023579793448,-8.920335429769391,-4.04603363454311,4.985078857992842,22.346823390568076,0.0,-0.8383010639184216,-0.9666911509238464,-6.317652370496504
FKID005867,road_conditions,1097.402493430327,1324.726138651069,0.05559796841625286,0.03764857574886029,-0.03600376167884611,0.4679349508165318,0.8624456052041446,0.0,1.0,0.0,55.72477496006374,56.703615614087944,90.95260720869695,-1.6313800994035956,-8.924117273104942,-4.04603363454311,2.322271024144603,2.8193541782182727,0.0,-1.2257663307128837,-0.12996958132036662,-6.317652370496504
FKID005868,others,72.05266867219959,77.57786395659285,0.017327161759633676,0.0,0.022832112347890177,13.478728639211965,41.40733050901872,0.0,1.0,0.0,85.24373411391397,1.1959987940619288,2.213147709727482,-2.048253299685407,-10.555555555555555,-4.04603363454311,4.206169796374267,5.741376932737986,0.0,7.81615895748298,42.36264759474495,-6.317652370496504
FKID001592,pot_holes,103690.44379662401,155890.21135372983,0.9080522557990648,1.0,0.053370820884283576,13.478728639211965,41.40733050901872,0.0,0.48999999999999994,0.0,153.08778584884035,5610.608329453693,11088.889174568481,7.654166193458797,32.77777777777777,-4.04603363454311,5.184005793015489,12.457123985167861,-3.598068950647605,7.81615895748298,42.36264759474495,-6.317652370496504
FKID005870,construction,10797.89819720243,12935.219490944093,0.8123273730088929,1.0,0.008435346175831748,1.0226231958659036,1.207958004851021,0.0,0.7,0.0,103.12314812035368,581.8428271181297,917.0844517572243,6.611461800175818,32.77777777777777,-4.04603363454311,3.7451916845628648,7.511224382033331,-2.116511147439768,-0.8402825708366303,0.23214085906214155,-6.317652370496504
FKID005872,vehicle_breakdown,37.14495778662035,41.24640573338438,0.09377025360991487,0.03773584905660377,-0.027843059635635825,13.478728639211965,41.40733050901872,0.0,1.0,0.0,76.81367205006225,-0.6937404862447305,-0.3719771154074656,-1.215580065881187,-8.920335429769391,-4.04603363454311,2.5835731092083813,4.906901941793896,0.0,7.81615895748298,42.36264759474495,-6.317652370496504
FKID005873,congestion,65.98332932045476,65.36787701184511,0.073244411023325,0.03773584905660377,0.03441874460035188,13.478728639211965,21.934452921742494,0.0,1.0,0.0,89.9318790511466,0.8674333084562449,1.3443595600330733,-1.439162332237009,-8.920335429769391,-4.04603363454311,4.577168657796299,6.20544702788202,0.0,7.81615895748298,21.954314099767828,-6.317652370496504
FKID005874,pot_holes,3145.8480199419364,12080.193562292548,0.04649646284350449,0.0,0.04258364754575683,0.10951669061663509,0.0,0.0,1.0,0.0,160.67880754528534,167.59682163684693,856.2460251597693,-1.7305202557514139,-10.555555555555555,-4.04603363454311,4.838605253898073,13.208544047489804,0.0,-1.474851145080752,-1.0338461374891517,-6.317652370496504
FKID005208,others,36576.03968230162,34649.91167765423,0.9069374671349201,1.0,0.05995054453232185,1.204683596782986,0.030210522322492005,0.0,0.48999999999999994,0.0,152.73836933902749,1977.350160651675,2462.169416339493,7.642023112121902,32.77777777777777,-4.04603363454311,5.394685646203648,12.422535943389128,-3.598068950647605,-0.7137586567344875,-1.0021843344581642,-6.317652370496504
FKID005875,construction,202.48912683101565,269.9733667198382,0.06330559603549633,0.03773584905660377,0.004436846271610451,1.0226231958659036,1.207958004851021,0.0,1.0,0.0,90.04106710453443,8.25721513605412,15.902837437619226,-1.547423066016666,-8.920335429769391,-4.04603363454311,3.6171614787584963,6.216255335006202,0.0,-0.8402825708366303,0.23214085906214155,-6.317652370496504
